Date,Species,Block,Street,Trap,Latitude,Longitude,WnvPresent,total_mos,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month
2007-08-21,CULEX PIPIENS/RESTUANS,79, W FOSTER AVE,T015,41.974089,-87.824812,1,5,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,79, W FOSTER AVE,T015,41.974089,-87.824812,0,16,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,15, W WEBSTER AVE,T045,41.9216,-87.666455,1,28,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,15, W WEBSTER AVE,T045,41.9216,-87.666455,1,17,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,41.891118,-87.65449100000002,0,1,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,25, W GRAND AVE,T046,41.891118,-87.65449100000002,0,1,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,9,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,11, W ROOSEVELT,T048,41.867108,-87.654224,0,4,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,41.896282,-87.655232,0,12,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX RESTUANS,11, W CHICAGO,T049,41.896282,-87.655232,0,1,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,11, W CHICAGO,T049,41.896282,-87.655232,0,3,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,21, N STAVE ST,T050,41.919343,-87.694259,0,38,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,21, N STAVE ST,T050,41.919343,-87.694259,0,6,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,41.921965,-87.632085,0,7,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,22, N CANNON DR,T054,41.921965,-87.632085,0,3,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,0,9,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,41.688324,-87.676709,1,48,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,22, W 113TH ST,T086,41.688324,-87.676709,0,12,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,22, W 113TH ST,T086,41.688324,-87.676709,1,50,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,11, S PEORIA ST,T091,41.862292,-87.64886,0,3,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,65, N OAK PARK AVE,T143,41.999129,-87.795585,0,3,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,65, N OAK PARK AVE,T143,41.999129,-87.795585,1,1,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,75, N OAKLEY AVE,T148,42.01743,-87.68776899999997,0,2,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX TERRITANS,75, N OAKLEY AVE,T148,42.01743,-87.68776899999997,0,1,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,15, N LONG AVE,T153,41.907645,-87.760886,0,11,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,15, N LONG AVE,T153,41.907645,-87.760886,0,14,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,91, W HIGGINS AVE,T009,41.98196400000001,-87.812827,0,8,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,91, W HIGGINS AVE,T009,41.98196400000001,-87.812827,0,45,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,0,9,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,36, N PITTSBURGH AVE,T011,41.944869,-87.832763,1,11,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,72, N OKETO AVE,T016,42.011601,-87.81150600000002,1,4,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,72, N OKETO AVE,T016,42.011601,-87.81150600000002,0,2,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,38, N CALIFORNIA AVE,T019,41.94983,-87.69845699999998,0,5,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,38, N CALIFORNIA AVE,T019,41.94983,-87.69845699999998,0,2,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,49, W BALMORAL AVE,T025,41.979243,-87.750938,0,1,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,49, W BALMORAL AVE,T025,41.979243,-87.750938,0,5,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX RESTUANS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,2,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,58, N WESTERN AVE,T028,41.986921,-87.689778,0,4,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,1,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,50, S CENTRAL AVE,T031,41.801498,-87.763416,0,4,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,0,13,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,14, N HUMBOLDT DR,T033,41.906638,-87.701431,1,8,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,41.723195,-87.64997,0,7,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,10, S VINCENNES,T089,41.723195,-87.64997,1,5,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,7,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,11, S ASHLAND AVE,T090,41.868077,-87.666901,1,7,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX TERRITANS,11, S ASHLAND AVE,T090,41.868077,-87.666901,0,1,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,53, W AGATITE AVE,T141,41.961743,-87.76007,0,1,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,0,27,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX RESTUANS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,0,1,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,43, N ASHLAND AVE OVERPASS,T145,41.878114,-87.629798,0,19,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,42, N RICHMOND ST,T146,41.958271,-87.702575,0,4,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX RESTUANS,42, N RICHMOND ST,T146,41.958271,-87.702575,0,1,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,42, N RICHMOND ST,T146,41.958271,-87.702575,0,8,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,0,1,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,28, N FRANCISCO AVE,T147,41.932094,-87.700117,0,1,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,15, W GRANVILLE AVE,T149,41.994469,-87.667736,0,1,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,18, W FARWELL AVE,T150,42.006858,-87.675919,0,4,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,18, W FARWELL AVE,T150,42.006858,-87.675919,0,5,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,1,18,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,0,14,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,5,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX RESTUANS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,1,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,25, S MILLARD AVE,T152,41.846075,-87.716277,0,1,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,21, N LAWLER AVE,T154,41.918705,-87.752329,0,27,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,21, N LAWLER AVE,T154,41.918705,-87.752329,0,24,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,37, N KEDVALE AVE,T218,41.948167,-87.730698,0,4,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,37, N KEDVALE AVE,T218,41.948167,-87.730698,0,7,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,0,7,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,45, N CAMPBELL AVE,T220,41.963976,-87.69181,0,5,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,40, N TRIPP AVE,T001,41.953705,-87.733974,0,1,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,0,6,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,46, N MILWAUKEE AVE,T003,41.964242,-87.757639,1,23,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,60, N AVONDALE AVE,T006,41.990284,-87.797127,1,1,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,60, N AVONDALE AVE,T006,41.990284,-87.797127,1,9,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,42.008314,-87.77792099999998,1,6,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,70, N MOSELL AVE,T008,42.008314,-87.77792099999998,0,5,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,41.991429,-87.747113,0,1,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,27, S WESTERN AVE,T034,41.843811,-87.686763,0,13,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,27, S WESTERN AVE,T034,41.843811,-87.686763,0,3,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,68, W BELDEN AVE,T037,41.921177,-87.79518,0,2,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,68, W BELDEN AVE,T037,41.921177,-87.79518,0,8,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,0,11,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX RESTUANS,30, W 18TH ST,T043,41.857402,-87.694991,0,1,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,30, W 18TH ST,T043,41.857402,-87.694991,0,10,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,7,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,11, S CALIFORNIA,T047,41.868142,-87.696269,0,13,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,25, S THROOP,T051,41.846283,-87.656913,0,2,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,10, W 95TH ST,T085,41.721474,-87.648064,0,10,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,10, W 95TH ST,T085,41.721474,-87.648064,0,15,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,10, S CALIFORNIA AVE,T088,41.869107,-87.69629300000003,0,9,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,10, S CALIFORNIA AVE,T088,41.869107,-87.69629300000003,0,11,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,18, W LELAND AVE,T219,41.966987,-87.674677,0,4,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,18, W LELAND AVE,T219,41.966987,-87.674677,0,1,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,21,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,61, W FULLERTON AVE,T013,41.923738,-87.785288,0,11,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,64, W STRONG ST,T014,41.970248,-87.787992,1,22,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,64, W STRONG ST,T014,41.970248,-87.787992,1,23,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214000000002,0,2,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX RESTUANS,12, W GREENLEAF AVE,T018,42.010412,-87.66214000000002,0,3,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,0,3,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,10, N CENTRAL PARK DR,T030,41.89923,-87.716788,0,2,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,41.692555,-87.598865,0,4,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,20, E 111TH ST,T084,41.692555,-87.598865,1,7,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,0,6,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,33, N RUTHERFORD AVE,T144,41.94016,-87.794896,0,21,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,60, W ROSCOE ST,T005,41.942114,-87.776385,0,4,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,60, W ROSCOE ST,T005,41.942114,-87.776385,0,4,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,41.960616,-87.777189,0,2,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,60, W MONTROSE DR,T017,41.960616,-87.777189,0,2,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS,33, E RANDOLPH ST,T044,41.883284,-87.705085,0,1,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,49, W SUNNYSIDE AVE,T004,41.96272800000001,-87.748367,0,6,1,87.0,69.0,78.0,7,70,72.0,0.0,13.0,505,1845,BR HZ,0.005,29.21,29.91,3.8,18,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,30, S HOYNE AVE,T035,41.836644,-87.677737,0,5,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX RESTUANS,30, S HOYNE AVE,T035,41.836644,-87.677737,0,2,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS,30, S HOYNE AVE,T035,41.836644,-87.677737,0,5,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
2007-08-21,CULEX PIPIENS/RESTUANS,42, W 31ST ST,T036,41.837085,-87.729384,0,4,2,85.0,69.0,77.0,7,70,72.0,0.0,12.0,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8
